Num_Docs,Altura,Total_Nos,Profundidade_Media,Profundidade_Minima,Max_Desbalanceamento,Tempo_Total_Indexacao,Tempo_Medio_Insercao,Densidade_Arvore,Maior_Galho,Menor_Galho,Total_Comparacoes_Indexacao,Tipo_Arvore
814,16,16093,12.2621,10,1,359.566,0.022343,0.122781,16,10,3642226,AVL
815,16,16106,12.2631,10,1,361.005,0.0224143,0.12288,16,10,3654638,AVL
816,16,16107,12.2632,10,1,361.235,0.0224272,0.122888,16,10,3656791,AVL
817,16,16114,12.2639,10,1,361.572,0.0224384,0.122941,16,10,3659563,AVL
818,16,16117,12.2643,10,1,361.673,0.0224405,0.122964,16,10,3660534,AVL
819,16,16126,12.2651,10,1,361.952,0.0224452,0.123033,16,10,3663790,AVL
820,16,16133,12.2655,10,1,362.536,0.0224717,0.123086,16,10,3668693,AVL
821,16,16137,12.266,10,1,362.937,0.022491,0.123116,16,10,3671425,AVL
822,16,16142,12.2668,10,1,363.404,0.0225129,0.123155,16,10,3674591,AVL
823,16,16145,12.267,10,1,363.993
